 im,in,f(im,in)
           1 ,           1 ,  -1197473.25    
           2 ,           1 ,  -1197473.50    
           3 ,           1 ,  -1197473.75    
           4 ,           1 ,  -1197473.75    
           5 ,           1 ,  -1197474.00    
           6 ,           1 ,  -1197474.12    
           7 ,           1 ,  -1197474.25    
           8 ,           1 ,  -1197474.38    
           9 ,           1 ,  -1197474.50    
          10 ,           1 ,  -1197474.75    
          11 ,           1 ,  -1197474.88    
          12 ,           1 ,  -1197474.88    
          13 ,           1 ,  -1197474.88    
          14 ,           1 ,  -1197475.00    
          15 ,           1 ,  -1197475.00    
          16 ,           1 ,  -1197475.00    
          17 ,           1 ,  -1197475.00    
          18 ,           1 ,  -1197475.00    
          19 ,           1 ,  -1197475.00    
          20 ,           1 ,  -1197475.00    
          21 ,           1 ,  -1197475.00    
          22 ,           1 ,  -1197475.00    
          23 ,           1 ,  -1197475.00    
          24 ,           1 ,  -1197475.00    
          25 ,           1 ,  -1197475.00    
          26 ,           1 ,  -1197475.12    
          27 ,           1 ,  -1197475.12    
          28 ,           1 ,  -1197475.25    
          29 ,           1 ,  -1197475.38    
          30 ,           1 ,  -1197475.50    
          31 ,           1 ,  -1197475.50    
          32 ,           1 ,  -1197475.62    
          33 ,           1 ,  -1197475.75    
          34 ,           1 ,  -1197475.75    
          35 ,           1 ,  -1197475.62    
          36 ,           1 ,  -1197475.50    
          37 ,           1 ,  -1197475.50    
          38 ,           1 ,  -1197475.38    
          39 ,           1 ,  -1197475.25    
          40 ,           1 ,  -1197475.12    
          41 ,           1 ,  -1197475.12    
          42 ,           1 ,  -1197475.00    
          43 ,           1 ,  -1197475.00    
          44 ,           1 ,  -1197474.88    
          45 ,           1 ,  -1197474.88    
          46 ,           1 ,  -1197474.75    
          47 ,           1 ,  -1197474.50    
          48 ,           1 ,  -1197474.50    
          49 ,           1 ,  -1197474.25    
          50 ,           1 ,  -1197474.25    
          51 ,           1 ,  -1197474.25    
          52 ,           1 ,  -1197474.00    
          53 ,           1 ,  -1197473.88    
          54 ,           1 ,  -1197473.75    
          55 ,           1 ,  -1197473.62    
          56 ,           1 ,  -1197473.50    
          57 ,           1 ,  -1197473.50    
          58 ,           1 ,  -1197473.25    
          59 ,           1 ,  -1197473.25    
          60 ,           1 ,  -1197473.12    
          61 ,           1 ,  -1197473.00    
          62 ,           1 ,  -1197473.00    
          63 ,           1 ,  -1197473.00    
          64 ,           1 ,  -1197472.88    
           1 ,           2 ,  -1197611.50    
           2 ,           2 ,  -1197611.75    
           3 ,           2 ,  -1197611.88    
           4 ,           2 ,  -1197612.00    
           5 ,           2 ,  -1197612.25    
           6 ,           2 ,  -1197612.38    
           7 ,           2 ,  -1197612.62    
           8 ,           2 ,  -1197612.75    
           9 ,           2 ,  -1197612.88    
          10 ,           2 ,  -1197613.00    
          11 ,           2 ,  -1197613.00    
          12 ,           2 ,  -1197613.12    
          13 ,           2 ,  -1197613.25    
          14 ,           2 ,  -1197613.25    
          15 ,           2 ,  -1197613.25    
          16 ,           2 ,  -1197613.00    
          17 ,           2 ,  -1197613.25    
          18 ,           2 ,  -1197613.00    
          19 ,           2 ,  -1197613.00    
          20 ,           2 ,  -1197613.00    
          21 ,           2 ,  -1197613.00    
          22 ,           2 ,  -1197613.12    
          23 ,           2 ,  -1197613.12    
          24 ,           2 ,  -1197613.12    
          25 ,           2 ,  -1197613.12    
          26 ,           2 ,  -1197613.12    
          27 ,           2 ,  -1197613.12    
          28 ,           2 ,  -1197613.12    
          29 ,           2 ,  -1197613.25    
          30 ,           2 ,  -1197613.25    
          31 ,           2 ,  -1197613.38    
          32 ,           2 ,  -1197613.38    
          33 ,           2 ,  -1197613.50    
          34 ,           2 ,  -1197613.50    
          35 ,           2 ,  -1197613.50    
          36 ,           2 ,  -1197613.25    
          37 ,           2 ,  -1197613.25    
          38 ,           2 ,  -1197613.00    
          39 ,           2 ,  -1197613.00    
          40 ,           2 ,  -1197612.75    
          41 ,           2 ,  -1197612.75    
          42 ,           2 ,  -1197612.75    
          43 ,           2 ,  -1197612.62    
          44 ,           2 ,  -1197612.50    
          45 ,           2 ,  -1197612.50    
          46 ,           2 ,  -1197612.38    
          47 ,           2 ,  -1197612.25    
          48 ,           2 ,  -1197612.25    
          49 ,           2 ,  -1197612.12    
          50 ,           2 ,  -1197612.12    
          51 ,           2 ,  -1197612.12    
          52 ,           2 ,  -1197611.88    
          53 ,           2 ,  -1197611.88    
          54 ,           2 ,  -1197611.62    
          55 ,           2 ,  -1197611.50    
          56 ,           2 ,  -1197611.50    
          57 ,           2 ,  -1197611.38    
          58 ,           2 ,  -1197611.25    
          59 ,           2 ,  -1197611.12    
          60 ,           2 ,  -1197611.12    
          61 ,           2 ,  -1197611.12    
          62 ,           2 ,  -1197611.12    
          63 ,           2 ,  -1197611.12    
          64 ,           2 ,  -1197611.38    
           1 ,           3 ,  -1197739.00    
           2 ,           3 ,  -1197739.25    
           3 ,           3 ,  -1197739.38    
           4 ,           3 ,  -1197739.50    
           5 ,           3 ,  -1197739.88    
           6 ,           3 ,  -1197740.00    
           7 ,           3 ,  -1197740.12    
           8 ,           3 ,  -1197740.25    
           9 ,           3 ,  -1197740.38    
          10 ,           3 ,  -1197740.50    
          11 ,           3 ,  -1197740.50    
          12 ,           3 ,  -1197740.38    
          13 ,           3 ,  -1197740.50    
          14 ,           3 ,  -1197740.62    
          15 ,           3 ,  -1197740.62    
          16 ,           3 ,  -1197740.50    
          17 ,           3 ,  -1197740.50    
          18 ,           3 ,  -1197740.38    
